,id,video,title,description,duration,like_count,timestamp,audio_codec,audio_bitrate,audio_sampling_rate
169,170,"https://instagram.fcgk38-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQN_zYx0y2arbT_hsqxzaVahpPYwzIiu2fb8Mn3wxx7e5ap5_iwRJwBdtPzy5CDXxDqslabGCXsv8lnHOMaFORBSKBO3drsnlfvi4mY.mp4?_nc_cat=103&_nc_oc=Adn07imuhlnEp9PT4pLBDcR79M6E-ake0kCHNoCDmUHxbkfTgxF9oH_X--cLaOxain4QpV6l6QuuBJ1EvoIuYgS8&_nc_sid=5e9851&_nc_ht=instagram.fcgk38-1.fna.fbcdn.net&_nc_ohc=3Buz1nY5I7AQ7kNvwF79gw-&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTk1ODQ0NDE2MTU3ODU1NCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjM5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=d67b066dcecfa0db&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNzQ4Nzc2QjEwODc5MEVEQTZFMjdCNkRFNjdGNzY5RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTEx0OVI0UGlXQmdZT01FQVBWSEVROGhoNjViYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm9NiBibrM-gYVAigCQzMsF0BDrtkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=Pp0OH6qhovJrRCwYgrIvEA&_nc_zt=28&oh=00_AfV6zOtn6qcTTWuGCxDNut2rrK7IdnUEBkIwn8wMMSFvbA&oe=689B4570, https://instagram.fcgk38-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQN_zYx0y2arbT_hsqxzaVahpPYwzIiu2fb8Mn3wxx7e5ap5_iwRJwBdtPzy5CDXxDqslabGCXsv8lnHOMaFORBSKBO3drsnlfvi4mY.mp4?_nc_cat=103&_nc_oc=Adn07imuhlnEp9PT4pLBDcR79M6E-ake0kCHNoCDmUHxbkfTgxF9oH_X--cLaOxain4QpV6l6QuuBJ1EvoIuYgS8&_nc_sid=5e9851&_nc_ht=instagram.fcgk38-1.fna.fbcdn.net&_nc_ohc=3Buz1nY5I7AQ7kNvwF79gw-&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTk1ODQ0NDE2MTU3ODU1NCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjM5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=d67b066dcecfa0db&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNzQ4Nzc2QjEwODc5MEVEQTZFMjdCNkRFNjdGNzY5RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTEx0OVI0UGlXQmdZT01FQVBWSEVROGhoNjViYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm9NiBibrM-gYVAigCQzMsF0BDrtkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=Pp0OH6qhovJrRCwYgrIvEA&_nc_zt=28&oh=00_AfV6zOtn6qcTTWuGCxDNut2rrK7IdnUEBkIwn8wMMSFvbA&oe=689B4570, https://instagram.fcgk38-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQN_zYx0y2arbT_hsqxzaVahpPYwzIiu2fb8Mn3wxx7e5ap5_iwRJwBdtPzy5CDXxDqslabGCXsv8lnHOMaFORBSKBO3drsnlfvi4mY.mp4?_nc_cat=103&_nc_oc=Adn07imuhlnEp9PT4pLBDcR79M6E-ake0kCHNoCDmUHxbkfTgxF9oH_X--cLaOxain4QpV6l6QuuBJ1EvoIuYgS8&_nc_sid=5e9851&_nc_ht=instagram.fcgk38-1.fna.fbcdn.net&_nc_ohc=3Buz1nY5I7AQ7kNvwF79gw-&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTk1ODQ0NDE2MTU3ODU1NCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjM5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=d67b066dcecfa0db&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNzQ4Nzc2QjEwODc5MEVEQTZFMjdCNkRFNjdGNzY5RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTEx0OVI0UGlXQmdZT01FQVBWSEVROGhoNjViYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm9NiBibrM-gYVAigCQzMsF0BDrtkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=Pp0OH6qhovJrRCwYgrIvEA&_nc_zt=28&oh=00_AfV6zOtn6qcTTWuGCxDNut2rrK7IdnUEBkIwn8wMMSFvbA&oe=689B4570",,,,,,,,
170,171,"https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNrncuAML1bATywJCW80-_43gc836HJQvpOEoqo4UmaQPix9DJ9ePRxesamoE85vKW2l7e2MWQkx3qXnPevLmpv3XMKMeQ0Rd5VoIM.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=wTNdvF_Q89cQ7kNvwFX7W3_&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NDI3MTMwMjMyMzEwNjAxMiwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjgzLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=7bc8ec3e30b857f9&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNDQ5NzE2REVFQzI1MDAyMDQ3NDI4MEVCOEE5NTlBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSWhDVng5bTRUMHowWmdFQUh2LVdfZXJPX3dvYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmuMOTm8Kulg8VAigCQzMsF0BU7MzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_zt=28&oh=00_AfUGDWJAug1PMMrJGXkInj3GKG6xkyjyepRTqhiaqY2hpA&oe=689B7082, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNrncuAML1bATywJCW80-_43gc836HJQvpOEoqo4UmaQPix9DJ9ePRxesamoE85vKW2l7e2MWQkx3qXnPevLmpv3XMKMeQ0Rd5VoIM.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=wTNdvF_Q89cQ7kNvwFX7W3_&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NDI3MTMwMjMyMzEwNjAxMiwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjgzLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=7bc8ec3e30b857f9&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNDQ5NzE2REVFQzI1MDAyMDQ3NDI4MEVCOEE5NTlBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSWhDVng5bTRUMHowWmdFQUh2LVdfZXJPX3dvYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmuMOTm8Kulg8VAigCQzMsF0BU7MzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_zt=28&oh=00_AfUGDWJAug1PMMrJGXkInj3GKG6xkyjyepRTqhiaqY2hpA&oe=689B7082, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNrncuAML1bATywJCW80-_43gc836HJQvpOEoqo4UmaQPix9DJ9ePRxesamoE85vKW2l7e2MWQkx3qXnPevLmpv3XMKMeQ0Rd5VoIM.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=wTNdvF_Q89cQ7kNvwFX7W3_&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NDI3MTMwMjMyMzEwNjAxMiwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjgzLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=7bc8ec3e30b857f9&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNDQ5NzE2REVFQzI1MDAyMDQ3NDI4MEVCOEE5NTlBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSWhDVng5bTRUMHowWmdFQUh2LVdfZXJPX3dvYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmuMOTm8Kulg8VAigCQzMsF0BU7MzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_zt=28&oh=00_AfUGDWJAug1PMMrJGXkInj3GKG6xkyjyepRTqhiaqY2hpA&oe=689B7082",,,,,,,,
171,172,"https://scontent-cgk1-2.cdninstagram.com/o1/v/t2/f2/m86/AQPgqptglHB1Bj0s2Z6p5TLy4snDQMA30S_zn6SQDRcmnhz9BpcXFKrkQ3rnlnjl641jEl07Fi6Nzir0uuzT_ihH7Fg2pxiPx5pTacI.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_ohc=DWcNE94vkYEQ7kNvwEQgqwG&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzcwMzg0NTMyMjM1OTkxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NTQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=31d4ef72734f7e23&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQjRCNkM4MTM1N0IzQzBBNjkxOUFCRDY0MDY5MkZBNl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTDY3alJfTE9OTzRTVVVGQUttOGFBZlBYLXd2YnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrpuThqSq3gIVAigCQzMsF0BLTMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=yIY0ergPnOKuwJYHshc1MQ&_nc_zt=28&oh=00_AfXja2nBgEvFtnLOsrZoBo_5nCV7vfn2i9JvqAVRHs5FgA&oe=689B7DC8, https://scontent-cgk1-2.cdninstagram.com/o1/v/t2/f2/m86/AQPgqptglHB1Bj0s2Z6p5TLy4snDQMA30S_zn6SQDRcmnhz9BpcXFKrkQ3rnlnjl641jEl07Fi6Nzir0uuzT_ihH7Fg2pxiPx5pTacI.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_ohc=DWcNE94vkYEQ7kNvwEQgqwG&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzcwMzg0NTMyMjM1OTkxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NTQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=31d4ef72734f7e23&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQjRCNkM4MTM1N0IzQzBBNjkxOUFCRDY0MDY5MkZBNl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTDY3alJfTE9OTzRTVVVGQUttOGFBZlBYLXd2YnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrpuThqSq3gIVAigCQzMsF0BLTMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=yIY0ergPnOKuwJYHshc1MQ&_nc_zt=28&oh=00_AfXja2nBgEvFtnLOsrZoBo_5nCV7vfn2i9JvqAVRHs5FgA&oe=689B7DC8, https://scontent-cgk1-2.cdninstagram.com/o1/v/t2/f2/m86/AQPgqptglHB1Bj0s2Z6p5TLy4snDQMA30S_zn6SQDRcmnhz9BpcXFKrkQ3rnlnjl641jEl07Fi6Nzir0uuzT_ihH7Fg2pxiPx5pTacI.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_ohc=DWcNE94vkYEQ7kNvwEQgqwG&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzcwMzg0NTMyMjM1OTkxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NTQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=31d4ef72734f7e23&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQjRCNkM4MTM1N0IzQzBBNjkxOUFCRDY0MDY5MkZBNl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTDY3alJfTE9OTzRTVVVGQUttOGFBZlBYLXd2YnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrpuThqSq3gIVAigCQzMsF0BLTMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=yIY0ergPnOKuwJYHshc1MQ&_nc_zt=28&oh=00_AfXja2nBgEvFtnLOsrZoBo_5nCV7vfn2i9JvqAVRHs5FgA&oe=689B7DC8",,,,,,,,
172,173,https://www.instagram.com/reel/DMWy5PEy4xZ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by cryptowaveid,Gabriel Rey mau menjadikan Indonesia sebagai pusat Bitcoin di Asia Tenggara.,83.682,8278.0,1753071649.0,mp4a.40.5,49.763,44100.0
173,174,https://www.instagram.com/reel/DLL9bDXJTB_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by gabrielrey99,"Kok bisa perang Iran - Israel bikin harga minyak melonjak?!

Selengkapnya di YouTube Cryptowave!",47.067,6191.0,1750560579.0,mp4a.40.5,55.858,44100.0
174,175,https://www.instagram.com/reel/DKOlWzzyNtF/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by cryptowaveid,"Gibran menyebut bahwa Pemerintah Prabowo mendukung penuh perkembangan Ekosistem Digital mulai dari Blockchain hingga AI.

Video: Gibran Rakabuming",39.366,7365.0,1748501416.0,mp4a.40.5,64.582,44100.0
175,176,https://www.instagram.com/reel/DF_rs9LByYo/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by stockwise.id,"Ada “raja kecil” yang berani melawan presiden Prabowo?
#saham #sahamindonesia #beritasaham #sahampemula #sahamsyariah #belajarsaham",53.633,485.0,1739411210.0,mp4a.40.5,51.224,44100.0
176,177,https://www.instagram.com/reel/DNF9aDySWYe/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by aniesbaswedan,"Dalam episode #AniesBacaBuku kali ini, kita membahas karya legendaris Sekolah Itu Candu dari Roem Topatimasang. 

Buku tipis ini menyimpan ide-ide besar yang mengajak kita mempertanyakan kembali sistem pendidikan formal, dari sejarahnya, filosofi di baliknya, hingga kritik terhadap kekakuannya. Ditulis dengan gaya ringan dan dialog mengalir, buku ini memancing pembacanya untuk berpikir kritis dan membuka perspektif baru tentang tujuan sejati pendidikan.

Tonton selengkapnya hanya di Youtube Anies Baswedan.",49.733,15264.0,1754654410.0,mp4a.40.5,67.061,44100.0
177,178,https://www.instagram.com/reel/DMlzuuJBCqm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by leonhartono,"Sebelum ngomongin dosa, seorang koruptor harusnya ingat kalau dia akan kasih sejarah kotor buat anak dan cucunya nanti.",98.987,23543.0,1753575408.0,mp4a.40.5,69.635,44100.0
178,179,https://www.instagram.com/reel/DKOArYwti9c/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by leonhartono,Menurut pak @basukibtp UU Perampasan Aset itu belum tentu jadi hukum yang manjur untuk korupsi di Indonesia,83.966,13203.0,1748481900.0,mp4a.40.5,59.351,44100.0
179,180,https://www.instagram.com/reel/DGPWEjaTtAS/?utm_source=ig_web_copy_link,Video by gayo_lensa,"Kabur aja dulu ..
#Repost @variasirasa_ 
——

Source: @_reyachmad | Youtube/Total Politik
.
#kaburajadulu #reells #lbp #fyppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppl",98.433,625.0,1739936945.0,mp4a.40.5,72.506,44100.0
180,181,https://www.instagram.com/reel/DM-UeIaPURj/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by hotmanparisofficial,Tunggu Hotman di jogja,23.5,1015.0,1754397825.0,mp4a.40.5,53.787,44100.0
181,182,https://www.instagram.com/reel/DM99ottvLix/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by hotmanparisofficial,,75.466,2178.0,1754388724.0,mp4a.40.5,73.64,44100.0
182,183,https://www.instagram.com/reel/DMzERt8T3YK/?utm_source=ig_web_copy_link,Video by hotmanparisofficial,"Pemberi tugas Negara (Tom Lembong) telah diberikan abolisi maka 8 perusahaan swasta (yang menerima penugasan negara untuk impor gula) demi hukum layak untuk diberikan juga abolisi karena 8 perusahaan swasta ini hanyalah pelaksana tugas negara untuk memenuhi kebutuhan gula bagi 280 juta penduduk Indonesia. Sebagai pelaksanaan dari penugasan ini, 8 perusahaan swasta ini mengimpor dan produksi gula jadi dan dijual ke negara cq BUMN PT PPI seharga 9000 per kg, jauh lebih murah dibanding apabila negara cq PT PPI membeli gula dari pasar lelang yang harga lelang gula sudah Rp 12000 per kg sedangkan harga eceran sudah mendekati Rp 15000 per kg. Jadi Tom Lembong (pemberi tugas) dan 8 perusahaan swasta penerima tugas (para terdakwa) melakukan perbuatan terpuji yg menguntungkan negara dan rakyat Indonesia.",153.04,25939.0,1754020526.0,mp4a.40.5,68.341,44100.0
183,184,https://drive.google.com/file/d/1mLN0aGbjgAFOkC4hQXo_vR20cHVlP05A/view?usp=drive_link,Gua berasa kasihan bener buat anak anak yang dibawa ke barak militer utk dibina.#felixzulhendrip.mp4,,51.0,,,,,
184,185,https://drive.google.com/file/d/1hqV23imz-CZ1PvjD5D6VBYAfKMcnQsl6/view?usp=drive_link,Hehehehehe🙂🙏🏻Pre-order cetakan ke-5 SEKARANG di 🔗linktr.ee-makanyamikir✨Semua yang PO dapat .mp4,,112.0,,,,,
185,186,https://drive.google.com/file/d/1lWWp2V4PPrrCe5oqFnES74tQraNiNl2I/view?usp=drive_link,Mau bahas lagi soal TBC- tuberculosis #felixzulhendriphd.mp4,,108.0,,,,,
186,187,https://drive.google.com/file/d/1xdNwtzW3NkRnczPZMlvWKNiXK0AVOb8q/view?usp=drive_link,Satu fakta soal serat yang buat gua jadi jarang konsumsi jus jus an. #felixzulhendriphd Common s.mp4,,111.0,,,,,
187,188,https://drive.google.com/file/d/1Szy2uHW3fbw_8cXU9dd3gVhnMMyKQwbE/view?usp=drive_link,"Sudah direspon @shakiraamirah di tiktok. Jadi gua stitch dan respon balik. Lanjutan- Stevia, Dia.mp4",,160.0,,,,,
188,189,https://drive.google.com/file/d/1UoIpEESJpYhl6ktsFX0l1Q_lGS2JQE4a/view?usp=drive_link,Tujuan gua ngegym-1. Jadi manusia paling goblok2. Ga gampang cedera waktu ngerjain olahraga gobl.mp4,,55.0,,,,,
189,190,https://drive.google.com/file/d/1NIWRtQwRup1CXoykRSIJBBAvrMr-Ochv/view?usp=drive_link,What’s another sick Indonesian superhero nameFull episode with historian Peter Carey on WIUI You.mp4,,66.0,,,,,
190,191,https://drive.google.com/file/d/1DSfKv-iiVhftQ6Cz3v_qu7pop9WfQvWO/view?usp=drive_link,🍃 Ini Alasan Kenapa Gula Stevia Adalah Pilihan Terbaik!Dalam podcast dr. Tirta x Felix Zulhendr.mp4,,36.0,,,,,
191,192,https://www.instagram.com/reel/DCYxVATvxDu/?igsh=bTI4cHhqajE5ZWE5,Video by onetennis.academy.bandung,"atasi kekuranganmu dengan menggunakan teknik slice!!

#tennisbandung #belajartennis #latihantenis #maintennis #solincoindonesia",34.719,236.0,1731663188.0,mp4a.40.5,76.482,44100.0
192,193,https://www.instagram.com/reel/DCrH5IdzQCj/?igsh=aHAwbmN2amJqeXpy,Video by madawaacademy,"Ini dia tehnik dasar basket yang mesti kalian kuasai biar dilapangan makin jago basketnya!!

#basket #lesbasket #latihanbasket #basketgunungsindur #lesbasketbsd #madawabasket #basketbsd #basketball #madawaacademy #akademibasketgunungsindur #akademibasket #sekolahbasket",21.2,24.0,1732278962.0,mp4a.40.5,75.287,44100.0
193,194,https://www.instagram.com/reel/DMzjk18xmcY/?utm_source=ig_web_copy_link,Video by arifinofficial_,"🏆 Pelepasan Kontingen Atlet Jakarta Pusat
Ayo semangat para atlet negeri, Hari ini kita melepas 360 atlet terbaik Jakarta Pusat untuk berlaga dalam Pekan Olahraga Pelajar Provinsi (POPPROV) dan Pekan Olahraga Provinsi (PORPROV) DKI Jakarta 2025.

Saya menyampaikan harapan dan doa terbaik untuk seluruh atlet agar bisa menunjukkan performa terbaik, menjunjung sportivitas, dan tentunya membawa kebanggaan bagi Kota Jakarta Pusat.

Berjuanglah dengan semangat, disiplin, dan percaya diri—karena kalian adalah harapan dan inspirasi generasi muda.

Salam olahraga 💪🔥

@pramonoanungw @si.rano @dkijkarta 
@kominfojakpus @sudinpora_jp @disporadkijkt @dkijakarta 
#JakartaPusatBerprestasi #AtletJakartaPusat #POPPROV2025 #PORPROVDKI2025 #salamolahraga",104.4,170.0,1754036776.0,mp4a.40.5,62.177,44100.0
194,195,https://www.instagram.com/reel/DM-JaK4yddh/?utm_source=ig_web_copy_link,Video by superpadel.jkt,"The heated rounds are over, but it’s just the beginning of an even more intense finals weekend. Gather your best players and be the top team of Jenius Super Padel League season 1/2025!

Make sure your lineup is eligible to participate in the finals and arrive on time. Bring your supporters because on 10 Aug we’ll have free snacks and free flow drinks. There will be door prize from the mini games too, open for everyone! 

Sponsored by @jeniusconnect @youc1000water @wearetenplus  

FOLLOW @superpadel.jkt and INVITE your cheerleading squad this weekend! 🕺💃

- 

Kamu kira masuk semifinal udah aman? Keseruan Jenius Super Padel League baru aja dimulai, bro!

Pastiin lineup kamu lulus prasyarat untuk main di finals dan jangan sampai telat. Bawa juga supporters karena di tanggal 10 Agustus bakal ada free snacks dan free flow minuman. Ada door prize juga dari mini games yang boleh dicobain sama siapa aja!

FOLLOW @superpadel.jkt dan jadiin teman-teman kamu penonton bayaran weekend ini! 🕺💃    

#superpadelapp #superpadeljakarta #jeniussuperpadel #jktpadelleague #superpadel #padellifestyle #jakartasports #padeladdict  #padelinterclub #smashpadel #padelpro #racquetpadelclub #acepadelclub #padelcartel #padel #jakarta",35.386,31.0,1754392075.0,mp4a.40.5,73.06,44100.0
195,196,https://www.instagram.com/reel/DMUQW-dy0Nm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by moodjakarta,"Start your Sunday right with a mindful stretch on the mat, then bring that energy to the padel court.

The Sunday MOOD is back — this time with @tarratiara guiding you through a yoga session designed to wake up your body, improve your mobility, and prep your game.

Sunday, July 27th at @padelcartelclub 
Yoga & Padel Mexicano IDR 350,000
Yoga only IDR 200,000
*Price exclude tax

Because a good match starts with a better stretch. 🎾🧘‍♀️ Register now at themoodstudios.com",31.2,207.0,1752986387.0,mp4a.40.5,74.288,44100.0
196,197,https://www.instagram.com/reel/DL4bTmcS4r8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Video by moodjakarta,"A little movement, a little sweat, and a whole lot of good energy 💛

The Sunday MOOD kicked off with a refreshing Vinyasa Flow with @fiflow.yoga, followed by a fun padel session to get our hearts pumping at @padelcartelclub 🎾

Big love to @herbana.id for keeping our muscles at ease and to @anggunsculpt for the sculpting demo that left us curious (and lifted 👀)

Until the next one!",35.295,84.0,1752052624.0,mp4a.40.5,79.878,44100.0
